clip_id,participant_id,cohort,condition,repetition,pred_elbow,pred_asymmetry,pred_shoulder,pred_trunk,pred_head,elbow_sustained_deg,asymmetry_sustained_deg,shoulder_sustained,trunk_sustained_rad,head_sustained_deg,elbow_min_deg,asymmetry_max_deg,shoulder_max,trunk_max_rad,head_max_deg,n_frames,duration_ms,fps
P13_TRK_rep5,P13,detection,TRK,5,0,0,0,1,0,153.768,,0,0.336527,,152.829,69.8681,0,0.351269,26.1855,49,1600,30.0
P14_ASY_rep1,P14,detection,ASY,1,0,1,0,0,0,160.396,23.9638,0.0507973,0.0138096,2.26005,158.238,43.8655,0.0682409,0.0360652,2.64264,33,1233,30.0
P14_ASY_rep2,P14,detection,ASY,2,0,1,0,0,0,161.153,24.174,0.0736082,0.0213265,1.90976,160.077,47.1004,0.0843427,0.0403767,2.26109,43,1400,30.0
P14_ASY_rep3,P14,detection,ASY,3,0,1,0,0,0,159.299,19.7449,0.0621069,0.0284272,3.06502,157.247,35.004,0.0699661,0.0441087,3.39267,45,1467,30.0
P14_ASY_rep4,P14,detection,ASY,4,0,1,0,0,0,158.32,40.2009,0.0521391,0.0374122,1.42164,154.77,55.02,0.0649822,0.0552785,1.59935,40,1333,30.0
P14_ASY_rep5,P14,detection,ASY,5,0,1,0,0,0,160.294,30.2231,0.0507973,0.0201377,1.33888,158.54,53.8964,0.0619152,0.038092,1.69172,40,1300,30.0
P14_COR_rep1,P14,detection,COR,1,0,0,0,0,0,158.757,4.31602,0.0747336,0.0188661,1.67999,156.072,5.98205,0.0914678,0.0254189,2.50833,34,1097,30.0
P14_COR_rep2,P14,detection,COR,2,0,0,0,0,0,158.034,4.73829,0.0831007,0.0186452,1.47129,156.321,5.67842,0.0969825,0.020414,2.18638,36,1167,30.0
P14_COR_rep3,P14,detection,COR,3,0,0,0,0,0,160.751,2.09641,0.0956514,0.0238315,2.11982,157.031,3.60063,0.10611,0.027723,2.27254,37,1200,30.0
P14_COR_rep4,P14,detection,COR,4,0,0,0,0,0,160.725,2.30765,0.0861433,0.0247992,1.26457,158.603,3.57085,0.0985038,0.0285163,1.94426,35,1133,30.0
P14_COR_rep5,P14,detection,COR,5,0,0,0,0,0,161.101,5.08216,0.0699795,0.0280227,1.20319,158.408,5.52844,0.0886154,0.0332645,1.69885,35,1134,30.0
P14_COR_rep6,P14,detection,COR,6,0,0,0,0,0,159.978,3.75554,0.064655,0.0156901,1.95037,156.826,4.18908,0.0836712,0.0208027,2.32845,33,1068,30.0
P14_COR_rep7,P14,detection,COR,7,0,0,0,0,0,161.181,3.17887,0.0671271,0.0195644,1.06428,160.17,5.67607,0.08234,0.0228043,1.6111,35,1133,30.0
P14_COR_rep8,P14,detection,COR,8,0,0,0,0,0,160.526,2.6465,0.0819597,0.00614505,1.26398,158.177,3.13434,0.0901367,0.0199916,1.4474,34,1100,30.0
P14_COR_rep9,P14,detection,COR,9,0,0,0,0,0,160.738,1.97105,0.0884252,0.014135,1.04313,157.955,3.55106,0.107061,0.017962,1.40705,34,1100,30.0
P14_COR_rep10,P14,detection,COR,10,0,0,0,0,0,161.452,4.9193,0.0876646,0.0133548,1.67718,158.958,5.85593,0.101166,0.0201104,2.33106,35,1133,30.0
P14_ELB_rep1,P14,detection,ELB,1,1,1,0,0,0,150.055,16.7261,0.0838452,0.0180818,1.62124,147.187,20.4916,0.0962381,0.0258754,1.96248,43,1401,30.0
P14_ELB_rep2,P14,detection,ELB,2,1,1,0,0,0,148.979,18.1951,0.0416322,0.0237146,1.55099,146.116,22.6949,0.0534441,0.037701,2.28537,39,1267,30.0
P14_ELB_rep3,P14,detection,ELB,3,1,1,0,0,0,143.331,23.6338,0.0396958,0.0186373,1.61905,141.089,27.8611,0.0456986,0.0241506,2.24084,40,1299,30.0
P14_ELB_rep4,P14,detection,ELB,4,1,0,0,0,0,139.349,,0.0354357,0.0130817,0.987468,137.732,18.4191,0.0460858,0.0281383,1.38179,39,1267,30.0
P14_ELB_rep5,P14,detection,ELB,5,1,1,0,0,0,143.868,19.0546,0.0522822,0.0182962,1.03296,140.396,23.8456,0.0569296,0.0258111,1.50486,41,1333,30.0
P14_HED_rep1,P14,detection,HED,1,0,0,0,1,1,157.62,4.34585,0.0457666,0.0961127,10.7185,152.87,7.95474,0.0478818,0.103491,31.6214,34,1101,30.0
P14_HED_rep2,P14,detection,HED,2,0,0,0,1,1,154.147,1.57882,0.0507663,0.100845,6.85117,149.226,6.44912,0.0584582,0.103371,25.3093,38,1233,30.0
P14_HED_rep3,P14,detection,HED,3,0,0,0,1,1,154.856,2.34034,0.0411515,0.101647,10.4957,153.879,8.87452,0.0451897,0.105917,24.1527,39,1267,30.0
P14_HED_rep4,P14,detection,HED,4,0,0,0,1,0,155.578,1.07788,0.0290368,0.129692,5.54143,153.879,8.38815,0.029806,0.13316,26.1657,37,1200,30.0
P14_HED_rep5,P14,detection,HED,5,0,0,0,1,1,154.995,1.69382,0.0317289,0.121199,9.07041,153.604,7.16118,0.0324981,0.12718,29.863,46,1500,30.0
P14_SHR_rep1,P14,detection,SHR,1,0,0,0,0,0,160.414,4.92282,0.118214,0.00645242,1.22203,154.179,6.3367,0.126604,0.0200691,1.66069,37,1201,30.0
P14_SHR_rep2,P14,detection,SHR,2,0,0,0,0,0,157.166,3.83276,0.134249,0.0101084,0.887246,154.197,6.64082,0.136673,0.0124181,1.60155,41,1333,30.0
P14_SHR_rep3,P14,detection,SHR,3,0,0,0,0,0,156.851,5.52136,0.139843,0.0123987,0.7939,153.638,8.20126,0.149352,0.0176219,1.39548,38,1232,30.0
P14_SHR_rep4,P14,detection,SHR,4,0,0,0,0,0,155.605,3.45785,0.144131,0.0254191,1.28801,152.224,5.6887,0.148979,0.0282418,1.58496,41,1333,30.0
P14_SHR_rep5,P14,detection,SHR,5,1,0,0,0,0,152.367,3.86336,0.127536,0.0169012,2.28714,150.204,7.55701,0.132757,0.018664,2.67035,42,1367,30.0
P14_TRK_rep1,P14,detection,TRK,1,0,0,0,1,0,160.514,,0,0.229577,,155.24,40.4657,0.0128808,0.235873,12.0672,37,1200,30.0
P14_TRK_rep2,P14,detection,TRK,2,0,0,0,1,0,157.391,,0,0.253023,,153.444,46.3012,0.0136498,0.26161,13.5089,43,1400,30.0
P14_TRK_rep3,P14,detection,TRK,3,0,0,0,1,0,160.149,,0,0.282777,,158.111,43.4892,0,0.290352,13.3926,41,1334,30.0
P14_TRK_rep4,P14,detection,TRK,4,0,0,0,1,0,162.043,,0,0.297704,,159.259,42.8487,0,0.30182,16.0191,39,1266,30.0
P14_TRK_rep5,P14,detection,TRK,5,0,0,0,1,0,159.691,,0,0.303412,,154.574,39.7996,0,0.307897,18.6188,47,1534,30.0
P15_ASY_rep1,P15,detection,ASY,1,0,1,1,0,0,156.981,20.5591,0.18424,0.00955369,1.40002,149.873,31.1161,0.19219,0.0236885,1.61275,31,1000,30.0
P15_ASY_rep2,P15,detection,ASY,2,0,1,1,0,0,162.767,20.0747,0.219022,0.0119548,0.306212,159.052,21.0642,0.222003,0.0144068,0.411738,52,1700,30.0
P15_ASY_rep3,P15,detection,ASY,3,0,1,1,0,0,160.997,37.9522,0.241679,0.020377,1.53172,159.183,41.3114,0.246648,0.0248457,1.69185,59,1933,30.0
P15_ASY_rep4,P15,detection,ASY,4,0,1,1,0,0,165.838,25.7219,0.229356,0.0240955,0.940959,162.472,29.9082,0.231145,0.0268189,1.25907,60,1965,30.0
P15_ASY_rep5,P15,detection,ASY,5,0,1,1,0,0,167.347,36.9764,0.238896,0.0163748,2.03672,165.889,43.3622,0.242673,0.0195397,2.3117,59,1933,30.0
P15_COR_rep1,P15,detection,COR,1,0,0,0,0,0,170.321,2.64733,0.164922,0.0116554,1.90554,168.796,2.76801,0.168706,0.0134674,2.03265,34,1367,30.0
P15_COR_rep2,P15,detection,COR,2,0,0,0,0,0,169.753,1.38032,0.148191,0.0171344,2.20354,166.687,2.95557,0.149983,0.0178538,2.27943,40,1500,30.0
P15_COR_rep3,P15,detection,COR,3,0,0,0,0,0,170.242,3.14689,0.149386,0.0152281,0.888714,168.429,3.97372,0.15317,0.0160789,1.00223,41,1500,30.0
P15_COR_rep4,P15,detection,COR,4,0,0,0,0,0,169.79,6.00389,0.163926,0.0266463,3.34299,169.043,8.16324,0.166515,0.0274176,3.46718,45,1467,30.0
P15_COR_rep5,P15,detection,COR,5,0,0,0,0,0,170.301,3.39851,0.16791,0.0145259,0.93785,168.477,3.8272,0.170499,0.0154281,1.00789,45,1500,30.0
P15_COR_rep6,P15,detection,COR,6,0,0,1,0,0,170.82,2.39417,0.18245,0.00986527,1.07333,169.584,2.93014,0.185437,0.0132366,1.27736,48,1566,30.0
P15_COR_rep7,P15,detection,COR,7,0,0,1,0,0,171.657,2.12968,0.176474,0.0136404,1.36025,169.755,2.99251,0.17986,0.0155188,1.42744,45,1466,30.0
P15_COR_rep8,P15,detection,COR,8,0,0,0,0,0,169.796,2.8428,0.159544,0.014694,0.541456,168.384,3.04947,0.161934,0.0164569,0.667493,47,1533,30.0
P15_COR_rep9,P15,detection,COR,9,0,0,1,0,0,171.089,4.26616,0.176474,0.00674836,0.641692,168.941,5.61125,0.179064,0.0083996,0.840525,46,1500,30.0
P15_COR_rep10,P15,detection,COR,10,0,0,0,0,0,169.951,1.41389,0.163328,0.0162877,0.658754,168.392,1.69508,0.164922,0.0167193,0.869354,49,1599,30.0
P15_ELB_rep1,P15,detection,ELB,1,1,1,1,0,0,147.94,16.8859,0.224101,0.0258295,0.89899,147.292,28.4352,0.225075,0.0267212,1.28919,43,1400,30.0
P15_ELB_rep2,P15,detection,ELB,2,1,0,1,0,0,128.521,1.62723,0.213977,0.0141931,0.839949,128.069,15.7386,0.216313,0.0147168,1.26896,48,1567,30.0
P15_ELB_rep3,P15,detection,ELB,3,1,0,1,0,0,119.521,,0.2021,0.0104935,0.762825,118.984,11.4976,0.203657,0.013709,0.956831,48,1567,30.0
P15_ELB_rep4,P15,detection,ELB,4,1,0,1,0,0,126.436,,0.208914,0.0150367,0.816922,125.669,20.2452,0.209304,0.0158871,0.905241,60,1967,30.0
P15_ELB_rep5,P15,detection,ELB,5,1,0,1,0,0,117.035,,0.190418,0.00525533,1.16247,116.209,6.07471,0.190807,0.00580749,1.47907,48,1567,30.0
P15_HED_rep1,P15,detection,HED,1,0,0,0,0,1,170.012,5.83848,0.171819,0.0127124,22.6754,168.795,7.05472,0.173613,0.0151688,22.8626,50,1766,30.0
P15_HED_rep2,P15,detection,HED,2,0,0,1,0,1,169.468,4.65147,0.177799,0.00767167,16.6238,167.529,6.22192,0.179194,0.0104326,16.7331,51,1667,30.0
P15_HED_rep3,P15,detection,HED,3,0,0,0,0,1,169.674,2.94701,0.171221,0.0125234,22.9294,167.675,3.79249,0.172816,0.0172048,23.1669,54,1767,30.0
P15_HED_rep4,P15,detection,HED,4,0,0,1,0,1,169.323,2.71988,0.196337,0.0110971,20.5113,168.03,3.23279,0.197333,0.0122047,20.7623,55,1800,30.0
P15_HED_rep5,P15,detection,HED,5,0,1,0,0,1,169.287,14.2478,0.150691,0.0166858,24.6837,167.824,14.8584,0.152086,0.0175972,24.7414,55,1800,30.0
P15_SHR_rep1,P15,detection,SHR,1,0,0,1,0,0,173.615,5.30571,0.247439,0.00759,1.68357,172.075,6.03385,0.252745,0.00916657,2.0464,34,1163,30.0
P15_SHR_rep2,P15,detection,SHR,2,0,0,1,0,0,170.093,5.04146,0.239381,0.00548819,2.06261,169.371,6.47722,0.242132,0.00789794,2.30035,42,1366,30.0
P15_SHR_rep3,P15,detection,SHR,3,0,0,1,0,0,172.555,3.85688,0.238005,0.00291063,2.6688,171.385,4.2986,0.239577,0.00513867,2.95251,44,1433,30.0
P15_SHR_rep4,P15,detection,SHR,4,0,0,1,0,0,170.802,3.36854,0.252352,0.00917222,1.81165,169.697,4.31255,0.252942,0.00961396,1.93484,45,1467,30.0
P15_SHR_rep5,P15,detection,SHR,5,0,0,1,0,0,171.772,6.4583,0.242918,0.00693973,1.56336,170.694,7.09392,0.24508,0.0102986,1.64228,43,1400,30.0
P15_TRK_rep1,P15,detection,TRK,1,0,0,0,1,0,167.001,,0.0946028,0.174455,,166.709,9.98085,0.0963877,0.17608,5.97619,47,1534,30.0
P15_TRK_rep2,P15,detection,TRK,2,0,0,0,1,0,167.339,,0.113444,0.179062,,166.114,3.67709,0.115031,0.180398,6.18797,48,1567,30.0
P15_TRK_rep3,P15,detection,TRK,3,0,0,0,1,0,168.515,,0.109874,0.152644,,167.918,5.22647,0.111461,0.154168,6.71614,48,1567,30.0
P15_TRK_rep4,P15,detection,TRK,4,0,0,0,1,0,168.616,,0.126732,0.18001,,167.733,5.69167,0.127724,0.18215,5.57078,50,1634,30.0
P15_TRK_rep5,P15,detection,TRK,5,0,0,0,1,0,169.569,,0.130302,0.159123,,169.213,9.02099,0.132087,0.160936,4.61426,51,1667,30.0
P16_ASY_rep1,P16,detection,ASY,1,0,1,1,0,0,153.777,35.9285,0.18296,0.0313894,5.06679,151.283,37.1112,0.184743,0.0321821,5.46219,89,2932,30.0
P16_ASY_rep2,P16,detection,ASY,2,0,1,1,0,0,162.053,46.9776,0.198782,0.0313593,5.64494,159.888,47.586,0.199451,0.0329006,5.8595,118,3900,30.0
P16_ASY_rep3,P16,detection,ASY,3,0,1,1,0,0,161.859,51.5946,0.222404,0.0239979,5.89816,160.633,53.2091,0.225078,0.025578,6.41707,93,3067,30.0
P16_ASY_rep4,P16,detection,ASY,4,0,1,1,0,1,157.924,63.5036,0.226638,0.0318591,7.83677,156.888,66.3769,0.227753,0.033679,8.20409,95,3134,30.0
P16_ASY_rep5,P16,detection,ASY,5,0,1,1,0,1,155.585,62.6924,0.232878,0.0211065,6.58425,152.199,67.5145,0.235329,0.0244216,6.85346,91,3000,30.0
P16_COR_rep1,P16,detection,COR,1,0,0,1,0,0,162.644,6.42017,0.184274,0.00593457,1.02026,161.332,9.05203,0.188162,0.00839252,1.15275,66,2166,30.0
P16_COR_rep2,P16,detection,COR,2,0,0,0,0,0,165.64,7.58681,0.169584,0.0193756,2.85413,165.171,8.3174,0.17304,0.0234749,3.05927,74,2434,30.0
P16_COR_rep3,P16,detection,COR,3,0,0,0,0,0,166.892,7.15681,0.144308,0.00754278,1.70038,165.72,8.5476,0.146037,0.0234354,1.94662,68,2234,30.0
P16_COR_rep4,P16,detection,COR,4,0,0,0,0,0,166.822,4.64169,0.151437,0.0153618,1.66948,165.551,5.27442,0.156838,0.0166773,1.85438,70,2300,30.0
P16_COR_rep5,P16,detection,COR,5,0,0,0,0,0,166.826,6.23401,0.165695,0.0176001,3.77125,165.554,7.14055,0.170016,0.0184165,4.1504,76,2500,30.0
P16_COR_rep6,P16,detection,COR,6,0,0,1,0,0,167.079,8.02344,0.175633,0.0130618,3.34682,165.998,8.5865,0.178225,0.0152785,3.47656,88,2900,30.0
P16_COR_rep7,P16,detection,COR,7,0,0,1,0,0,166.916,7.51754,0.182762,0.0115402,1.20731,165.995,8.12383,0.18557,0.0120915,1.77583,88,2900,30.0
P16_COR_rep8,P16,detection,COR,8,0,0,1,0,0,166.865,6.05363,0.183194,0.00773813,1.95911,166.187,6.62456,0.186866,0.0135428,2.26068,90,2966,30.0
P16_COR_rep9,P16,detection,COR,9,0,0,0,0,0,166.801,5.13416,0.17304,0.00737355,3.23974,165.925,6.1506,0.176929,0.0126685,3.7071,86,2834,30.0
P16_COR_rep10,P16,detection,COR,10,0,0,1,0,0,166.835,10.0391,0.188811,0.0094652,3.49174,166.495,10.4528,0.192483,0.0126806,3.89898,82,2700,30.0
P16_ELB_rep1,P16,detection,ELB,1,1,0,1,0,0,125.203,,0.184409,0.0262384,2.95574,123.603,11.0942,0.186314,0.0266015,3.01852,99,3300,30.0
P16_ELB_rep2,P16,detection,ELB,2,1,0,1,0,0,121.737,1.55886,0.178269,0.0341152,4.81824,119.905,8.2429,0.184409,0.0356833,4.86802,98,3233,30.0
P16_ELB_rep3,P16,detection,ELB,3,1,0,1,0,0,117.436,2.91864,0.182292,0.0257593,0.56459,115.923,13.8996,0.185679,0.0274472,0.90331,97,3200,30.0
P16_ELB_rep4,P16,detection,ELB,4,1,0,0,0,0,137.701,8.91103,0.166413,0.0464547,1.18132,135.076,15.2985,0.170223,0.0471627,1.26493,88,2900,30.0
P16_ELB_rep5,P16,detection,ELB,5,1,0,0,0,0,122.838,10.6036,0.170859,0.031635,1.1552,121.779,17.7864,0.173399,0.0347042,1.33758,91,3000,30.0
P16_HED_rep1,P16,detection,HED,1,0,0,1,0,1,162.528,8.13947,0.224413,0.0281043,32.272,160.644,9.50888,0.227958,0.0327133,32.5541,82,3300,30.0
P16_HED_rep2,P16,detection,HED,2,0,0,1,0,1,167.628,9.25775,0.238149,0.020962,26.1746,166.017,9.76468,0.241915,0.0239438,26.796,99,3267,30.0
P16_HED_rep3,P16,detection,HED,3,0,0,1,0,1,166.335,4.89087,0.208906,0.052182,35.0008,165.897,6.08074,0.210678,0.0544535,35.6006,105,3467,30.0
P16_HED_rep4,P16,detection,HED,4,0,0,1,0,1,165.468,8.21962,0.227958,0.0257667,28.0207,164.581,9.14093,0.229066,0.0274492,28.3674,102,3367,30.0
P16_HED_rep5,P16,detection,HED,5,0,0,1,0,1,167.26,8.96409,0.210014,0.0412337,35.48,164.927,9.23893,0.213115,0.0429863,35.8681,97,3200,30.0
P16_SHR_rep1,P16,detection,SHR,1,0,0,1,0,0,173.149,7.59636,0.239782,0.0175777,1.6797,169.154,10.8615,0.240427,0.0245727,2.06893,72,2400,30.0
P16_SHR_rep2,P16,detection,SHR,2,0,0,1,0,0,168.305,3.66199,0.243435,0.0121529,1.98069,167.593,5.0329,0.247087,0.0200169,2.13901,75,2466,30.0
P16_SHR_rep3,P16,detection,SHR,3,0,0,1,0,0,168.664,6.92372,0.295001,0.0169837,2.37882,167.988,7.66182,0.301447,0.018033,2.92305,71,2333,30.0
P16_SHR_rep4,P16,detection,SHR,4,0,0,1,0,0,167.95,8.26771,0.301876,0.0106369,2.09759,166.86,9.10244,0.305744,0.0117461,2.33384,76,2499,30.0
P16_SHR_rep5,P16,detection,SHR,5,0,0,1,0,0,166.15,4.30639,0.231403,0.0079037,1.6564,165.052,5.61735,0.232692,0.0101572,1.83145,65,2133,30.0
P16_TRK_rep1,P16,detection,TRK,1,0,0,0,1,0,162.586,,0.0763108,0.248986,,161.8,19.5582,0.0806343,0.250751,4.98792,91,3034,30.0
P16_TRK_rep2,P16,detection,TRK,2,0,0,0,1,0,160.346,,0.0473429,0.271487,,157.749,28.3709,0.0514503,0.273998,8.66465,75,2467,30.0
P16_TRK_rep3,P16,detection,TRK,3,0,0,0,1,0,166.616,,0.0399929,0.224876,,165.573,36.4869,0.04129,0.226888,3.91908,76,2499,30.0
P16_TRK_rep4,P16,detection,TRK,4,0,0,0,1,0,164.004,6.14315,0.0246443,0.186109,2.97318,161.557,17.2312,0.0278869,0.1895,5.80937,81,2667,30.0
P16_TRK_rep5,P16,detection,TRK,5,0,0,0,1,0,166.1,,0,0.16546,,164.504,16.5258,0,0.165882,18.7803,74,2433,30.0
P17_ASY_rep1,P17,detection,ASY,1,0,1,0,0,0,157.341,37.9325,0.161669,0.0764146,2.13226,154.771,40.2442,0.161855,0.0793665,2.35179,84,2800,30.0
P17_ASY_rep2,P17,detection,ASY,2,1,1,0,0,0,151.154,32.9371,0.166325,0.0742056,1.16534,147.658,37.2324,0.167442,0.0780381,1.43899,86,2834,30.0
P17_ASY_rep3,P17,detection,ASY,3,0,1,0,0,0,156.536,30.6347,0.164276,0.0748221,1.69887,152.54,33.6884,0.165766,0.0793931,2.35171,77,2533,30.0
P17_ASY_rep4,P17,detection,ASY,4,0,1,0,0,0,159.488,65.2099,0.169864,0.0775668,1.73116,156.422,67.9701,0.171168,0.0824997,2.35169,86,2834,30.0
P17_ASY_rep5,P17,detection,ASY,5,1,1,0,0,0,144.697,20.5155,0.158502,0.0734292,2.07695,138.62,26.2733,0.158875,0.0798915,2.18906,76,2500,30.0
P17_COR_rep1,P17,detection,COR,1,1,0,0,0,0,149.971,3.08906,0.169497,0.0574888,0.910146,146.738,9.90176,0.170058,0.0637364,0.967865,51,1967,30.0
P17_COR_rep2,P17,detection,COR,2,0,0,0,0,0,153.57,7.63445,0.168002,0.0632454,1.43988,149.389,8.48206,0.168749,0.0679844,1.57308,66,2333,30.0
P17_COR_rep3,P17,detection,COR,3,0,0,0,0,0,158.527,6.28493,0.165012,0.0834599,1.96077,154.315,12.8535,0.167441,0.0898278,2.21868,62,2034,30.0
P17_COR_rep4,P17,detection,COR,4,1,0,0,0,0,153.303,4.21554,0.172487,0.0633899,1.06721,151.584,5.01696,0.174916,0.0690383,1.13183,61,1999,30.0
P17_COR_rep5,P17,detection,COR,5,0,0,0,0,0,156.209,6.88855,0.162209,0.0659663,0.832203,152.967,10.7006,0.16333,0.0700478,1.04816,63,2067,30.0
P17_COR_rep6,P17,detection,COR,6,0,0,0,0,0,159.375,7.3035,0.153799,0.0664681,1.36465,157.83,7.58482,0.155294,0.0710114,1.59459,61,2000,30.0
P17_COR_rep7,P17,detection,COR,7,0,0,0,0,0,160.329,4.09945,0.167254,0.0638253,0.710996,158.602,5.29993,0.16931,0.068337,0.883639,62,2033,30.0
P17_COR_rep8,P17,detection,COR,8,0,0,0,0,0,163.606,7.37056,0.166133,0.0769531,0.62441,161.187,8.10223,0.168936,0.0805987,0.883759,59,1933,30.0
P17_COR_rep9,P17,detection,COR,9,0,0,0,0,0,155.132,3.6323,0.159592,0.0766408,0.831434,153.361,3.87795,0.161835,0.0816859,2.50897,62,2034,30.0
P17_COR_rep10,P17,detection,COR,10,0,0,0,0,0,157.804,6.88281,0.157537,0.0857525,1.85278,154.575,9.05396,0.16034,0.0914136,2.07948,56,1834,30.0
P17_ELB_rep1,P17,detection,ELB,1,1,0,0,0,0,128.996,,0.157064,0.084512,1.86862,127.893,19.4259,0.158757,0.0881416,3.20729,64,2100,30.0
P17_ELB_rep2,P17,detection,ELB,2,1,0,0,0,0,126.068,,0.145213,0.0881558,0.115364,124.598,13.0727,0.145966,0.0904172,1.429,72,2367,30.0
P17_ELB_rep3,P17,detection,ELB,3,1,0,0,0,0,129.819,9.87352,0.141451,0.0788538,0.24319,128.971,18.8957,0.14258,0.0795925,2.68266,66,2166,30.0
P17_ELB_rep4,P17,detection,ELB,4,1,0,0,0,0,126.811,,0.162142,0.0818084,0.366827,126.151,13.3132,0.163835,0.0847818,1.37036,64,2100,30.0
P17_ELB_rep5,P17,detection,ELB,5,1,0,0,0,0,129.737,,0.167409,0.080706,0.703524,128.235,11.7878,0.170983,0.0823654,0.86774,61,2000,30.0
P17_HED_rep1,P17,detection,HED,1,0,1,1,0,1,156.854,14.2831,0.19911,0.0455585,28.7517,155.269,15.0742,0.201205,0.0464164,29.6204,51,2000,30.0
P17_HED_rep2,P17,detection,HED,2,0,0,1,0,1,157.765,12.2823,0.176626,0.0609373,22.093,155.729,12.7439,0.179103,0.0617632,22.8345,51,1966,30.0
P17_HED_rep3,P17,detection,HED,3,0,1,0,0,1,160.168,14.1673,0.171672,0.0891593,18.5372,159.585,15.3078,0.175674,0.0902283,29.4214,54,1867,30.0
P17_HED_rep4,P17,detection,HED,4,0,0,1,0,1,161.799,12.0455,0.176817,0.0559788,20.9382,161.225,13.7313,0.180247,0.0570063,21.8843,54,1767,30.0
P17_HED_rep5,P17,detection,HED,5,0,0,1,0,1,160.893,9.72,0.183105,0.0626318,25.6413,159.859,12.7296,0.187868,0.0657313,26.3292,55,1800,30.0
P17_SHR_rep1,P17,detection,SHR,1,0,0,1,0,0,156.329,6.94528,0.191283,0.041729,0.629311,154.757,8.44869,0.193535,0.0459743,0.853897,51,1700,30.0
P17_SHR_rep2,P17,detection,SHR,2,0,0,1,0,0,154.471,8.01708,0.219064,0.0475703,0.476041,150.861,10.5711,0.220942,0.0503665,0.633663,62,2032,30.0
P17_SHR_rep3,P17,detection,SHR,3,1,0,1,0,0,152.804,8.31615,0.214559,0.0496672,0.470509,150.138,9.42638,0.218314,0.0507942,1.96544,59,1934,30.0
P17_SHR_rep4,P17,detection,SHR,4,0,0,1,0,0,162.506,8.0431,0.22845,0.0655398,0.517512,161.237,9.73354,0.230703,0.0709335,1.36962,51,1667,30.0
P17_SHR_rep5,P17,detection,SHR,5,0,0,1,0,0,153.712,6.1455,0.209866,0.0684258,0.607187,152.05,7.18768,0.211931,0.07506,1.3798,56,1833,30.0
P17_TRK_rep1,P17,detection,TRK,1,0,0,0,1,0,162.957,,0.123743,0.311301,,162.588,9.54686,0.127175,0.321948,31.3642,59,1933,30.0
P17_TRK_rep2,P17,detection,TRK,2,0,0,0,1,0,161.478,,0.0823685,0.332341,,160.722,7.62065,0.0850379,0.340498,21.5435,58,1900,30.0
P17_TRK_rep3,P17,detection,TRK,3,0,0,0,1,0,163.399,,0.0865632,0.29234,,161.847,13.5883,0.0871352,0.294871,23.3113,59,1933,30.0
P17_TRK_rep4,P17,detection,TRK,4,0,0,0,1,0,164.216,,0.0663524,0.32835,,162.677,14.1381,0.0690218,0.333183,21.5005,55,1800,30.0
P17_TRK_rep5,P17,detection,TRK,5,0,0,0,1,0,165.975,,0.0833219,0.321017,,165.011,16.2393,0.0875165,0.330633,23.2523,57,1867,30.0
P18_ASY_rep1,P18,detection,ASY,1,1,0,1,0,0,143.689,,0.215691,0.0899584,,138.707,26.8447,0.221732,0.0923907,1.74288,46,1499,30.0
P18_ASY_rep2,P18,detection,ASY,2,1,0,1,1,0,153.305,,0.204057,0.0949157,,148.306,13.0289,0.209874,0.0986546,2.16191,48,1567,30.0
P18_ASY_rep3,P18,detection,ASY,3,0,0,1,1,0,157.335,,0.209426,0.0932363,,148.485,30.4959,0.21323,0.0952727,2.57309,49,1600,30.0
P18_ASY_rep4,P18,detection,ASY,4,1,0,1,1,0,150.839,,0.203609,0.0957348,,147.971,20.9683,0.209203,0.100717,2.19134,44,1433,30.0
P18_ASY_rep5,P18,detection,ASY,5,0,0,1,1,0,155.729,,0.203609,0.0977125,,148.175,32.6676,0.206518,0.100374,3.05493,47,1533,30.0
P18_COR_rep1,P18,detection,COR,1,0,0,1,0,0,167.289,10.7134,0.202436,0.0607732,1.01742,159.038,11.8931,0.211389,0.0619047,1.13266,40,1300,30.0
P18_COR_rep2,P18,detection,COR,2,0,0,1,0,0,170.824,11.5909,0.195666,0.0606734,1.13266,160.43,13.1636,0.202217,0.0637991,1.18311,40,1301,30.0
P18_COR_rep3,P18,detection,COR,3,0,0,1,0,0,171.341,9.27749,0.193264,0.0698737,0.828306,163.616,10.4497,0.198287,0.0717013,1.07199,42,1367,30.0
P18_COR_rep4,P18,detection,COR,4,0,0,1,0,0,171.107,7.63288,0.176012,0.0766825,1.13182,165.784,8.88922,0.183874,0.0795627,1.35153,42,1366,30.0
P18_COR_rep5,P18,detection,COR,5,0,0,1,0,0,171.564,7.7068,0.184966,0.0618662,0.782424,166.393,8.20013,0.195011,0.0689693,1.0168,39,1266,30.0
P18_COR_rep6,P18,detection,COR,6,0,0,0,0,0,171.266,8.65946,0.167059,0.0624108,0.899686,164.578,9.38647,0.176449,0.0666116,1.1925,39,1266,30.0
P18_COR_rep7,P18,detection,COR,7,0,0,0,0,0,170.091,5.5084,0.161162,0.0731406,1.07723,161.31,6.4824,0.170116,0.0756704,2.53153,44,1433,30.0
P18_COR_rep8,P18,detection,COR,8,0,0,1,0,0,168.014,9.62135,0.174702,0.0673667,1.3879,161.224,11.6681,0.182782,0.0712708,1.96769,40,1300,30.0
P18_COR_rep9,P18,detection,COR,9,0,1,0,0,0,164.386,14.351,0.149588,0.0684429,0.699504,157.269,15.2409,0.158979,0.0715127,1.54961,33,1067,30.0
